"V1"	"V2"	"V3"	"V4"
249180270	"ISTEBNA-MŁODAGÓRA"	19520529	0.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520601	3.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520602	0.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520603	21.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520604	0.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520607	15.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520608	2.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520609	10.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520610	4
249180270	"ISTEBNA-MŁODAGÓRA"	19520611	11.4
249180270	"ISTEBNA-MŁODAGÓRA"	19520614	0.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520616	16.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520618	0.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520619	5.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520620	11.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520623	10.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520624	9.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520625	13
249180270	"ISTEBNA-MŁODAGÓRA"	19520626	9.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520627	5.8
249180270	"ISTEBNA-MŁODAGÓRA"	19520712	3.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520713	0
249180270	"ISTEBNA-MŁODAGÓRA"	19520714	10.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520716	1.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520718	10.1
249180270	"ISTEBNA-MŁODAGÓRA"	19520719	0.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520723	12.6
249180270	"ISTEBNA-MŁODAGÓRA"	19520725	1.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520729	1.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520803	1.7
249180270	"ISTEBNA-MŁODAGÓRA"	19520807	2.5
249180270	"ISTEBNA-MŁODAGÓRA"	19520810	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520816	27.9
249180270	"ISTEBNA-MŁODAGÓRA"	19520817	14.2
249180270	"ISTEBNA-MŁODAGÓRA"	19520818	8.3
249180270	"ISTEBNA-MŁODAGÓRA"	19520819	1.1
