"V1"	"V2"	"V3"	"V4"
249180250	"WISŁA-GŁĘBCE"	19530704	7.4
249180250	"WISŁA-GŁĘBCE"	19530708	4.2
249180250	"WISŁA-GŁĘBCE"	19530710	8.4
249180250	"WISŁA-GŁĘBCE"	19530711	3.2
249180250	"WISŁA-GŁĘBCE"	19530713	14
249180250	"WISŁA-GŁĘBCE"	19530714	2.3
249180250	"WISŁA-GŁĘBCE"	19530718	10
249180250	"WISŁA-GŁĘBCE"	19530719	35.5
249180250	"WISŁA-GŁĘBCE"	19530727	25.4
249180250	"WISŁA-GŁĘBCE"	19530728	3.2
249180250	"WISŁA-GŁĘBCE"	19530730	3.4
249180250	"WISŁA-GŁĘBCE"	19530801	13.2
249180250	"WISŁA-GŁĘBCE"	19530804	8.4
249180250	"WISŁA-GŁĘBCE"	19530805	19.3
249180250	"WISŁA-GŁĘBCE"	19530806	15.5
249180250	"WISŁA-GŁĘBCE"	19530807	14.7
249180250	"WISŁA-GŁĘBCE"	19530808	8.2
249180250	"WISŁA-GŁĘBCE"	19530822	20
249180250	"WISŁA-GŁĘBCE"	19530823	2.4
249180250	"WISŁA-GŁĘBCE"	19530827	3.2
249180250	"WISŁA-GŁĘBCE"	19530910	3.5
249180250	"WISŁA-GŁĘBCE"	19530912	6.3
249180250	"WISŁA-GŁĘBCE"	19530913	33.2
249180250	"WISŁA-GŁĘBCE"	19530920	6.5
249180250	"WISŁA-GŁĘBCE"	19530924	3.2
249180250	"WISŁA-GŁĘBCE"	19530925	3.4
249180250	"WISŁA-GŁĘBCE"	19530929	6.3
249180250	"WISŁA-GŁĘBCE"	19530930	2.3
249180250	"WISŁA-GŁĘBCE"	19531004	22
249180250	"WISŁA-GŁĘBCE"	19531005	4.3
249180250	"WISŁA-GŁĘBCE"	19531006	14.2
249180250	"WISŁA-GŁĘBCE"	19531007	3.3
249180250	"WISŁA-GŁĘBCE"	19531008	3.5
249180250	"WISŁA-GŁĘBCE"	19531009	1.2
249180250	"WISŁA-GŁĘBCE"	19531020	1.2
249180250	"WISŁA-GŁĘBCE"	19531030	2.1
249180250	"WISŁA-GŁĘBCE"	19531104	4.3
249180250	"WISŁA-GŁĘBCE"	19531105	0
249180250	"WISŁA-GŁĘBCE"	19531106	12.2
249180250	"WISŁA-GŁĘBCE"	19531107	1.5
249180250	"WISŁA-GŁĘBCE"	19531114	4.5
249180250	"WISŁA-GŁĘBCE"	19531115	6.2
249180250	"WISŁA-GŁĘBCE"	19531120	10.2
249180250	"WISŁA-GŁĘBCE"	19531121	3.5
249180250	"WISŁA-GŁĘBCE"	19531122	20.2
249180250	"WISŁA-GŁĘBCE"	19531129	8.4
249180250	"WISŁA-GŁĘBCE"	19531222	2.5
249180250	"WISŁA-GŁĘBCE"	19531223	4.2
249180250	"WISŁA-GŁĘBCE"	19531224	0
249180250	"WISŁA-GŁĘBCE"	19531227	11.2
249180250	"WISŁA-GŁĘBCE"	19531228	1.3
249180250	"WISŁA-GŁĘBCE"	19531229	1.6
249180250	"WISŁA-GŁĘBCE"	19531230	1.5
249180250	"WISŁA-GŁĘBCE"	19531231	1.2
249180250	"WISŁA-GŁĘBCE"	19540102	2.5
249180250	"WISŁA-GŁĘBCE"	19540108	5.4
249180250	"WISŁA-GŁĘBCE"	19540109	3.2
249180250	"WISŁA-GŁĘBCE"	19540110	4.5
249180250	"WISŁA-GŁĘBCE"	19540111	5.4
249180250	"WISŁA-GŁĘBCE"	19540112	1.2
249180250	"WISŁA-GŁĘBCE"	19540114	2.3
249180250	"WISŁA-GŁĘBCE"	19540115	1.2
249180250	"WISŁA-GŁĘBCE"	19540117	2.4
249180250	"WISŁA-GŁĘBCE"	19540118	1.3
249180250	"WISŁA-GŁĘBCE"	19540119	5.7
249180250	"WISŁA-GŁĘBCE"	19540120	6.2
249180250	"WISŁA-GŁĘBCE"	19540121	8.4
249180250	"WISŁA-GŁĘBCE"	19540122	1.3
249180250	"WISŁA-GŁĘBCE"	19540123	2.1
249180250	"WISŁA-GŁĘBCE"	19540124	1.2
249180250	"WISŁA-GŁĘBCE"	19540125	3.4
249180250	"WISŁA-GŁĘBCE"	19540202	1.2
249180250	"WISŁA-GŁĘBCE"	19540209	1
249180250	"WISŁA-GŁĘBCE"	19540216	5.4
249180250	"WISŁA-GŁĘBCE"	19540217	1.6
249180250	"WISŁA-GŁĘBCE"	19540227	1.3
249180250	"WISŁA-GŁĘBCE"	19540228	1
249180250	"WISŁA-GŁĘBCE"	19540301	1.5
249180250	"WISŁA-GŁĘBCE"	19540302	1.3
249180250	"WISŁA-GŁĘBCE"	19540303	2.1
